time,magnitude,e_magnitude,upperlimit,band,flux,eflux,
55762.0997,17.487,0.153,F,UVW1,-3.10678827509777,0.003797220792589,
55762.101,16.819,0.116,F,U,-3.06450042642636,0.002993281407932,
55762.1018,15.57,0.065,F,B,-2.9807215314203,0.001811817597945,
55762.1043,18.348,0.272,F,UVW2,-3.15897182864986,0.006433834750382,
55762.1061,14.251,0.054,F,V,-2.88461335020241,0.001644516174304,
55762.1099,18.454,0.273,F,UVM2,-3.16522629068795,0.00642039666197,
55766.0484,17.581,0.156,F,UVW1,-3.11260893482653,0.003850975484898,
55766.0502,16.647,0.104,F,U,-3.05333994883457,0.002711359404097,
55766.0512,15.676,0.065,F,B,-2.98808813701516,0.001799566215871,
55766.0537,18.36,0.268,F,UVW2,-3.15968169216306,0.006335076252723,
55766.0565,14.418,0.058,F,V,-2.89726255296886,0.001745873214038,
55766.0602,18.481,0.267,F,UVM2,-3.1668136675798,0.006270115253504,
55769.68,15.685,0.007,F,B,-2.98871130758441,0.000193688237169,
55769.68,13.213,0.018,F,I,-2.8025035874741,0.000591235904034,
55769.68,13.59,0.027,F,R,-2.83304864183124,0.000862251655629,
55769.68,16.32,0.018,F,U,-3.03180038604461,0.000478676470588,
55769.68,14.319,0.024,F,V,-2.88978172271477,0.000727425099518,
55770.4014,17.5,0.147,F,UVW1,-3.10759512171574,0.0036456,
55770.4032,16.569,0.099,F,U,-3.04824074485835,0.002593155893536,
55770.4042,15.701,0.065,F,B,-2.98981828399306,0.00179670084708,
55770.4072,18.423,0.278,F,UVW2,-3.16340088025458,0.006548987678445,
55770.4099,14.408,0.056,F,V,-2.89650924952869,0.001686840644087,
55770.4143,18.412,0.254,F,UVM2,-3.16275241555484,0.005987182272431,
55772.17139,15.495,,F,B,-2.97547895143825,0,
55772.17671,14.27,0.025,F,V,-2.88605993278662,0.000760336370007,
55772.8595,14.233,0.02,F,V,-2.88324112338826,0.000609850347783,
55772.86027,14.235,0.021,F,V,-2.88339367870743,0.000640252897787,
55772.86175,14.277,0.021,F,V,-2.88659239879605,0.000638369405337,
55772.86324,14.313,0.022,F,V,-2.88932667819647,0.000667085865996,
55772.86475,14.308,0.022,F,V,-2.88894732869233,0.000667318982387,
55772.86549,14.311,0.022,F,V,-2.88917495429953,0.000667179093005,
55772.86627,14.286,0.021,F,V,-2.88727661447131,0.000637967240655,
55772.86775,14.232,0.021,F,V,-2.88316483768967,0.000640387858347,
55772.86849,14.234,0.021,F,V,-2.88331740372727,0.00064029787832,
55772.86923,14.282,0.021,F,V,-2.88697257184687,0.000638145917939,
55772.86997,14.253,0.021,F,V,-2.88476571284717,0.00063944432751,
55772.87072,14.311,0.021,F,V,-2.88917495429953,0.000636852770596,
55772.87147,14.254,0.021,F,V,-2.88484188615234,0.000639399466816,
55772.87221,14.236,0.021,F,V,-2.88346994832952,0.000640207923574,
55772.87295,14.305,0.022,F,V,-2.8887196553532,0.000667458930444,
55772.87369,14.234,0.021,F,V,-2.88331740372727,0.00064029787832,
55772.87443,14.263,0.021,F,V,-2.88552720551744,0.000638996003646,
55772.87517,14.303,0.021,F,V,-2.88856784659949,0.000637208977138,
55772.87591,14.275,0.021,F,V,-2.88644029229471,0.000638458844133,
55772.87665,14.237,0.021,F,V,-2.88354621259428,0.000640162955679,
55772.87739,14.307,0.022,F,V,-2.88887144288382,0.000667365625218,
55772.87813,14.3,0.021,F,V,-2.88834009366265,0.000637342657343,
55772.87888,14.261,0.021,F,V,-2.88537494970387,0.000639085618119,
55772.87963,14.289,0.021,F,V,-2.88750459057813,0.000637833298341,
55772.88,14.3,,F,C,-2.88834009366265,0,
55772.88037,14.309,0.022,F,V,-2.88902320919729,0.000667272346076,
55772.88111,14.236,0.021,F,V,-2.88346994832952,0.000640207923574,
55772.88185,14.312,0.021,F,V,-2.88925081889829,0.000636808272778,
55772.88259,14.293,0.022,F,V,-2.88780848427678,0.000668019310152,
55772.88333,14.3,0.022,F,V,-2.88834009366265,0.000667692307692,
55772.88407,14.23,0.021,F,V,-2.88301225021071,0.000640477863668,
55772.88481,14.306,0.022,F,V,-2.88879555177103,0.00066741227457,
55772.88555,14.228,0.021,F,V,-2.88285964128436,0.000640567894293,
55772.88629,14.307,0.022,F,V,-2.88887144288382,0.000667365625218,
55772.88704,14.245,0.021,F,V,-2.88415613393874,0.000639803439803,
55772.88778,14.268,0.021,F,V,-2.88590775166579,0.000638772077376,
55772.88853,14.28,0.022,F,V,-2.88682051860039,0.00066862745098,
55772.91634,14.356,0.023,F,V,-2.89258362415301,0.000695319030371,
55772.91708,13.7,0.024,F,R,-2.84180141789102,0.000760291970803,
55772.92639,14.3,,F,C,-2.88834009366265,0,
55772.938,14.2,,F,C,-2.88072086095764,0,
55772.94747,14.219,,F,V,-2.88217263554253,0,
55772.961,14.19,,F,V,-2.87995598864368,0,
55773.11806,13.5,,F,C,-2.82583442123752,0,
55773.14584,14.239,0.0437,F,V,-2.88369872505481,0.001331961514151,
55773.33891,12.7,,F,C,-2.75950930238989,0,
55773.86023,14.269,0.02,F,V,-2.88598384489249,0.000608311724718,
55773.86101,14.282,0.021,F,V,-2.88697257184687,0.000638145917939,
55773.86175,14.259,0.022,F,V,-2.88522267253605,0.000669612174767,
55773.86249,14.282,0.021,F,V,-2.88697257184687,0.000638145917939,
55773.86323,14.267,0.021,F,V,-2.88583165310576,0.000638816850074,
55773.86397,14.257,0.022,F,V,-2.88507037400799,0.00066970610928,
55773.86471,14.328,0.022,F,V,-2.89046393210244,0.000666387493021,
55773.86549,14.261,0.022,F,V,-2.88537494970387,0.000669518266601,
55773.86623,14.341,0.023,F,V,-2.89144858951143,0.000696046300816,
55773.86697,14.263,0.022,F,V,-2.88552720551744,0.000669424384772,
55773.86771,14.334,0.022,F,V,-2.8909185003338,0.000666108553091,
55773.86845,14.265,0.022,F,V,-2.88567943998274,0.000669330529267,
55773.86922,14.293,0.022,F,V,-2.88780848427678,0.000668019310152,
55773.86997,14.264,0.022,F,V,-2.88560332541825,0.00066937745373,
55773.87071,14.336,0.023,F,V,-2.89106998079512,0.0006962890625,
55773.87145,14.342,0.023,F,V,-2.89152429541425,0.000695997768791,
55773.87219,14.291,0.022,F,V,-2.8876565480598,0.000668112798265,
55773.87293,14.291,0.023,F,V,-2.8876565480598,0.000698481561822,
55773.87367,14.341,0.023,F,V,-2.89144858951143,0.000696046300816,
55773.87373,14.214,0.056,F,V,-2.88179077776602,0.001709863514845,
55773.87441,14.318,0.022,F,V,-2.88970589520454,0.000666852912418,
55773.87515,14.266,0.022,F,V,-2.88575554921166,0.000669283611384,
55773.8759,14.288,0.022,F,V,-2.88742860386118,0.000668253079507,
55773.87664,14.34,0.023,F,V,-2.89137287832945,0.000696094839609,
55773.87738,14.304,0.022,F,V,-2.88864375362961,0.000667505592841,
55773.87813,14.271,0.022,F,V,-2.88613601534891,0.000669049120594,
55773.87887,14.265,0.022,F,V,-2.88567943998274,0.000669330529267,
55773.87961,14.264,0.022,F,V,-2.88560332541825,0.00066937745373,
55773.88035,14.306,0.023,F,V,-2.88879555177103,0.000697749196141,
55773.88109,14.287,0.022,F,V,-2.88735261182582,0.000668299853013,
55773.88183,14.304,0.022,F,V,-2.88864375362961,0.000667505592841,
55773.88257,14.27,0.023,F,V,-2.88605993278662,0.000699509460406,
55773.9,14.3,,F,C,-2.88834009366265,0,
55773.922,14.29,,F,V,-2.88758057197743,0,
55773.96111,14.191,,F,V,-2.88003250012709,0,
55773.96435,14.154,,F,V,-2.8771979781731,0,
55773.98021,14.115,,F,V,-2.87420220620735,0,
55774.1576,14.5,,F,C,-2.90342000558744,0,
55774.932,14.33,,F,V,-2.89061547599336,0,
55774.93227,14.266,,F,V,-2.88575554921166,0,
55774.93455,14.238,,F,V,-2.88362247150246,0,
55774.9375,14.6,,F,C,-2.91088213946109,0,
55774.94392,14.218,,F,V,-2.88209627473055,0,
55775.02639,15.506,0.03,F,B,-2.97624944908372,0.00083967496453,
55775.02639,13.684,0.03,F,R,-2.84053266378256,0.000951476176557,
55775.02639,14.33,0.03,F,V,-2.89061547599336,0.000908583391486,
55775.14454,14.232,0.0506,F,V,-2.88316483768967,0.001543029792018,
55775.2538,17.507,0.151,F,UVW1,-3.1080293293619,0.003743302678928,
55775.2547,16.5,0.098,F,U,-3.04370986053477,0.002577696969697,
55775.2552,15.691,0.065,F,B,-2.98912655601046,0.001797845898923,
55775.2566,18.329,0.264,F,UVW2,-3.15784692804536,0.006251077527416,
55775.258,14.586,0.06,F,V,-2.90984052306745,0.001785273549979,
55775.2598,18.456,0.269,F,UVM2,-3.16534395378259,0.006325639358474,
55775.85834,14.329,0.027,F,V,-2.89053970669191,0.000817782120176,
55775.85912,14.366,0.026,F,V,-2.8933396552432,0.000785465682862,
55775.85986,14.336,0.026,F,V,-2.89106998079512,0.000787109375,
55775.8606,14.318,0.026,F,V,-2.88970589520454,0.000788098896494,
55775.86134,14.321,0.026,F,V,-2.88993336184976,0.000787933803505,
55775.86208,14.295,0.027,F,V,-2.88796039923502,0.000819727177335,
55775.86282,14.305,0.027,F,V,-2.8887196553532,0.000819154141908,
55775.86356,14.285,0.025,F,V,-2.8872006117969,0.000759537976899,
55775.86431,14.284,0.028,F,V,-2.88712460380186,0.000850742089051,
55775.86508,14.341,0.027,F,V,-2.89144858951143,0.000817097831393,
55775.86582,14.326,0.03,F,V,-2.89031236705651,0.000908837079436,
55775.86656,14.35,0.027,F,V,-2.89212975267503,0.000816585365854,
55775.8673,14.341,0.024,F,V,-2.89144858951143,0.00072630918346,
55775.86804,14.283,0.026,F,V,-2.88704859048543,0.00079003010572,
55775.86878,14.296,0.025,F,V,-2.88803634874397,0.000758953553442,
55775.86952,14.284,0.024,F,V,-2.88712460380186,0.000729207504901,
55775.87028,14.362,0.027,F,V,-2.89303730597788,0.000815903077566,
55775.87102,14.351,0.026,F,V,-2.89220541109844,0.000786286669918,
55775.87153,15.12,0.182,F,B,-2.94887947791297,0.005224074074074,
55775.87153,13.564,0.325,F,R,-2.83096945276512,0.010398849896786,
55775.87153,14.34,0.01,F,V,-2.89137287832945,0.000302649930265,
55775.87178,14.306,0.026,F,V,-2.88879555177103,0.000788759960856,
55775.87264,14.335,0.027,F,V,-2.89099424320626,0.000817439832578,
55775.87338,14.363,0.026,F,V,-2.89311290118799,0.00078562974309,
55775.87412,14.373,0.026,F,V,-2.89386856394452,0.000785083142002,
55775.87486,14.346,0.026,F,V,-2.89182706624855,0.000786560713788,
55775.8756,14.285,0.026,F,V,-2.8872006117969,0.000789919495975,
55775.87634,14.347,0.026,F,V,-2.89190274576656,0.000786505889733,
55775.87712,14.355,0.027,F,V,-2.89250799208131,0.000816300940439,
55775.87786,14.307,0.025,F,V,-2.88887144288382,0.000758370028657,
55775.8786,14.308,0.026,F,V,-2.88894732869233,0.000788649706458,
55775.87934,14.329,0.025,F,V,-2.89053970669191,0.00075720566683,
55775.88008,14.339,0.026,F,V,-2.89129716186757,0.000786944696283,
55775.88082,14.353,0.026,F,V,-2.89235671213056,0.000786177105832,
55775.88156,14.357,0.028,F,V,-2.89265925095656,0.000846416382253,
55775.8823,14.329,0.032,F,V,-2.89053970669191,0.000969223253542,
55775.88306,14.313,0.032,F,V,-2.88932667819647,0.000970306714176,
55775.8838,14.375,0.032,F,V,-2.89401963340417,0.00096612173913,
55775.88976,14.355,0.055,F,V,-2.89250799208131,0.001662835249042,
55775.8905,14.345,0.062,F,V,-2.89175138145504,0.001875775531544,
55775.9,14.3,,F,C,-2.88834009366265,0,
55775.91766,14.101,,F,V,-2.8731247814757,0,
55776.10111,14.386,0.026,F,V,-2.89485013991192,0.00078437369665,
55776.1576,14.4,,F,C,-2.89590623023812,0,
55776.29167,14.3,,F,C,-2.88834009366265,0,
55776.802477,14.345,0.05,F,V,-2.89175138145504,0.001512722202858,
55776.86017,14.388,0.023,F,V,-2.89500107286618,0.000693772588268,
55776.86094,14.358,0.023,F,V,-2.8927348724927,0.000695222175791,
55776.86172,14.321,0.022,F,V,-2.88993336184976,0.000666713218351,
55776.86246,14.357,0.022,F,V,-2.89265925095656,0.000665041443198,
55776.8632,14.354,0.022,F,V,-2.89243235474074,0.000665180437509,
55776.86394,14.361,0.023,F,V,-2.89296170550403,0.000695076944502,
55776.86468,14.37,0.023,F,V,-2.89364192033556,0.000694641614475,
55776.86542,14.347,0.023,F,V,-2.89190274576656,0.000695755210148,
55776.86617,14.32,0.022,F,V,-2.88985754492959,0.000666759776536,
55776.86692,14.319,0.022,F,V,-2.88978172271477,0.000666806341225,
55776.86766,14.326,0.022,F,V,-2.89031236705651,0.00066648052492,
55776.86842,14.356,0.022,F,V,-2.89258362415301,0.000665087768181,
55776.86916,14.379,0.023,F,V,-2.89432170927863,0.000694206829404,
55776.86994,14.333,0.022,F,V,-2.89084275217702,0.000666155026861,
55776.87,14.5,,F,C,-2.90342000558744,0,
55776.87068,14.346,0.022,F,V,-2.89182706624855,0.000665551373205,
55776.87143,14.359,0.023,F,V,-2.89281048876217,0.000695173758618,
55776.87219,14.379,0.023,F,V,-2.89432170927863,0.000694206829404,
55776.87293,14.33,0.022,F,V,-2.89061547599336,0.00066629448709,
55776.87367,14.357,0.023,F,V,-2.89265925095656,0.000695270599707,
55776.87442,14.387,0.023,F,V,-2.89492560901178,0.000693820810454,
55776.87517,14.382,0.023,F,V,-2.89454821104324,0.000694062021972,
55776.87591,14.352,0.023,F,V,-2.89228106425004,0.000695512820513,
55776.87665,14.38,0.023,F,V,-2.89439721511716,0.000694158553547,
55776.87739,14.381,0.024,F,V,-2.89447271570512,0.000724288992421,
55776.87813,14.333,0.023,F,V,-2.89084275217702,0.000696434800809,
55776.87887,14.39,0.023,F,V,-2.89515198484151,0.000693676164003,
55776.87961,14.339,0.023,F,V,-2.89129716186757,0.000696143385173,
55776.88035,14.388,0.024,F,V,-2.89500107286618,0.000723936613845,
55776.88111,14.378,0.024,F,V,-2.89424619818879,0.000724440116845,
55776.88185,14.338,0.023,F,V,-2.89122144012504,0.000696191937509,
55776.88259,14.39,0.024,F,V,-2.89515198484151,0.00072383599722,
55776.88333,14.377,0.026,F,V,-2.89417068184692,0.000784864714475,
55776.899,14.3,,F,C,-2.88834009366265,0,
55776.9063,14.5,,F,C,-2.90342000558744,0,
55776.91913,15.324,0.049,F,B,-2.9634303582776,0.001387757765596,
55776.92487,14.46,,F,V,-2.90042073239628,0,
55776.925,14.3,,F,V,-2.88834009366265,0,
55776.93517,13.3,0.054,F,I,-2.80962910241771,0.001762105263158,
55777.14653,14.39,0.03,F,V,-2.89515198484151,0.000904794996525,
55777.17089,15.532,0.035,F,B,-2.97806845468502,0.00097798094257,
55777.17652,14.353,0.019,F,V,-2.89235671213056,0.000574514038877,
55777.86482,14.313,0.022,F,V,-2.88932667819647,0.000667085865996,
55777.86572,14.359,0.023,F,V,-2.89281048876217,0.000695173758618,
55777.86646,14.344,0.025,F,V,-2.89167569138532,0.000756413831567,
55777.8672,14.306,0.025,F,V,-2.88879555177103,0.000758423039284,
55777.86795,14.32,0.03,F,V,-2.88985754492959,0.000909217877095,
55777.86869,14.296,0.03,F,V,-2.88803634874397,0.00091074426413,
55777.86943,14.286,0.032,F,V,-2.88727661447131,0.000972140557189,
55777.87,14.5,,F,C,-2.90342000558744,0,
55777.87017,14.3,0.03,F,V,-2.88834009366265,0.00091048951049,
55777.87091,14.335,0.03,F,V,-2.89099424320626,0.000908266480642,
55777.87166,14.352,0.032,F,V,-2.89228106425004,0.000967670011148,
55777.8724,14.283,0.027,F,V,-2.88704859048543,0.000820415879017,
55777.87314,14.324,0.026,F,V,-2.89016078084966,0.00078776877967,
55777.87388,14.288,0.026,F,V,-2.88742860386118,0.000789753639418,
55777.87462,14.354,0.029,F,V,-2.89243235474074,0.000876828758534,
55777.87536,14.343,0.027,F,V,-2.89159999603863,0.000816983894583,
55777.87611,14.358,0.027,F,V,-2.8927348724927,0.000816130380276,
55777.87685,14.288,0.027,F,V,-2.88742860386118,0.000820128779395,
55777.87759,14.334,0.029,F,V,-2.8909185003338,0.000878052183619,
55777.87833,14.293,0.025,F,V,-2.88780848427678,0.000759112852445,
55777.87907,14.335,0.027,F,V,-2.89099424320626,0.000817439832578,
55777.87982,14.312,0.025,F,V,-2.88925081889829,0.000758105086641,
55777.88056,14.29,0.023,F,V,-2.88758057197743,0.000698530440868,
55777.8813,14.353,0.023,F,V,-2.89235671213056,0.000695464362851,
55777.88204,14.278,0.023,F,V,-2.88666844405644,0.000699117523463,
55777.88278,14.297,0.023,F,V,-2.88811229294047,0.000698188431139,
55777.88353,14.292,0.023,F,V,-2.88773251882601,0.000698432689617,
55777.88427,14.304,0.026,F,V,-2.88864375362961,0.000788870246085,
55777.88501,14.342,0.028,F,V,-2.89152429541425,0.000847301631572,
55777.88575,14.289,0.029,F,V,-2.88750459057813,0.000880817411995,
55777.88732,14.354,0.037,F,V,-2.89243235474074,0.001118712553992,
55777.9014,14.4,,F,C,-2.89590623023812,0,
55777.943,14.32,,F,V,-2.88985754492959,0,
55777.94538,14.299,,F,V,-2.88826416539906,0,
55777.95897,14.274,,F,V,-2.88636423105227,0,
55777.99306,15.65,0.07,F,B,-2.98628585470617,0.001941214057508,
55777.99306,13.62,0.31,F,R,-2.83544276894192,0.00987812041116,
55777.99306,14.3,0.08,F,V,-2.88834009366265,0.002427972027972,
55778.11806,14.43,0.03,F,V,-2.89816582773374,0.000902286902287,
55778.12222,15.53,0.03,F,B,-2.9779286393214,0.000838377334192,
55778.12431,13.22,0.03,F,I,-2.80307863787405,0.000984871406959,
55778.41667,15.527,0.08,F,B,-2.97771888251138,0.002236104849617,
55778.41667,14.35,0.08,F,V,-2.89212975267503,0.002419512195122,
55778.86656,14.364,0.024,F,V,-2.89318849113509,0.00072514619883,
55778.86741,14.395,0.024,F,V,-2.89552917303525,0.000723584577978,
55778.86815,14.378,0.024,F,V,-2.89424619818879,0.000724440116845,
