k2time,count,eflux,filt,upperlimit,time,flux
3264.390227,3003.749767,29.269654,kepler,F,58096.890227,-31.5045783600017
3264.410661,3011.894852,29.260399,kepler,F,58096.910661,-23.3594933600016
3264.431094,3026.013889,29.263276,kepler,F,58096.931094,-9.24045636000164
3264.451528,3029.111212,29.252385,kepler,F,58096.951528,-6.14313336000168
3264.553696,2996.238709,29.199295,kepler,F,58097.053696,-39.0156363600013
3264.57413,2994.932067,29.222295,kepler,F,58097.07413,-40.3222783600013
3264.594563,2999.043184,29.231208,kepler,F,58097.094563,-36.2111613600014
3264.614997,3012.97782,29.317725,kepler,F,58097.114997,-22.2765253600014
3264.635431,3011.344417,29.241638,kepler,F,58097.135431,-23.9099283600017
3264.655864,3022.482457,29.253495,kepler,F,58097.155864,-12.7718883600014
3264.676298,3000.981706,29.236415,kepler,F,58097.176298,-34.2726393600014
3264.696731,3022.545591,29.226475,kepler,F,58097.196731,-12.7087543600014
3264.717165,3015.120184,29.180116,kepler,F,58097.217165,-20.1341613600016
3264.737598,3000.739489,29.119911,kepler,F,58097.237598,-34.5148563600014
3264.758032,3011.249704,29.066203,kepler,F,58097.258032,-24.0046413600016
3264.778466,3002.064151,28.996879,kepler,F,58097.278466,-33.1901943600014
3264.798899,3001.184993,28.940894,kepler,F,58097.298899,-34.0693523600016
3264.819333,2988.251932,28.884298,kepler,F,58097.319333,-47.0024133600014
3264.839767,2981.707398,28.848846,kepler,F,58097.339767,-53.5469473600015
3264.880634,3022.907934,28.854343,kepler,F,58097.380634,-12.3464113600016
3264.901067,3051.971392,28.886427,kepler,F,58097.401067,16.7170466399984
3264.921501,3006.901787,28.883811,kepler,F,58097.421501,-28.3525583600017
3264.941935,3013.272166,28.883081,kepler,F,58097.441935,-21.9821793600013
3264.962368,3022.8409,28.884276,kepler,F,58097.462368,-12.4134453600013
3264.982802,3032.267867,28.883095,kepler,F,58097.482802,-2.98647836000146
3265.003235,3006.272657,28.865898,kepler,F,58097.503235,-28.9816883600015
3265.023669,2967.541012,28.82596,kepler,F,58097.523669,-67.7133333600013
3265.064536,2881.70781,28.743739,kepler,F,58097.564536,-153.546535360002
3265.08497,2989.882722,28.820956,kepler,F,58097.58497,-45.3716233600017
3265.125837,3012.38932,28.809663,kepler,F,58097.625837,-22.8650253600013
3265.146271,3028.013861,28.809291,kepler,F,58097.646271,-7.24048436000157
3265.166704,3026.11963,28.784864,kepler,F,58097.666704,-9.13471536000134
3265.187138,3011.990259,28.764342,kepler,F,58097.687138,-23.2640863600013
3265.207571,3010.35837,28.757067,kepler,F,58097.707571,-24.8959753600016
3265.228005,3023.548938,28.761121,kepler,F,58097.728005,-11.7054073600016
3265.248439,3016.309629,28.725411,kepler,F,58097.748439,-18.9447163600016
3265.268872,3025.303677,28.724556,kepler,F,58097.768872,-9.9506683600016
3265.289306,3040.28997,28.723384,kepler,F,58097.789306,5.03562463999833
3265.309739,2998.127265,28.68043,kepler,F,58097.809739,-37.1270803600014
3265.330173,3016.366401,28.690571,kepler,F,58097.830173,-18.8879443600013
3265.37104,3024.404819,28.652968,kepler,F,58097.87104,-10.8495263600016
3265.452775,3029.610906,28.613576,kepler,F,58097.952775,-5.64343936000159
3265.473208,3040.697811,28.600802,kepler,F,58097.973208,5.44346563999852
3265.493642,3038.837881,28.577709,kepler,F,58097.993642,3.58353563999844
3265.514076,3031.914805,28.558648,kepler,F,58098.014076,-3.33954036000159
3265.534509,3044.53396,28.562679,kepler,F,58098.034509,9.27961463999873
3265.554943,3052.411122,28.550518,kepler,F,58098.054943,17.1567766399985
3265.575376,3032.105439,28.526061,kepler,F,58098.075376,-3.14890636000155
3265.616244,3027.894204,28.490809,kepler,F,58098.116244,-7.36014136000131
3265.636677,3045.122085,28.485444,kepler,F,58098.136677,9.86773963999849
3265.657111,3028.746885,28.462674,kepler,F,58098.157111,-6.50746036000146
3265.677544,3028.545525,28.454768,kepler,F,58098.177544,-6.70882036000148
3265.697978,3028.021702,28.442542,kepler,F,58098.197978,-7.23264336000148
3265.718412,3042.434837,28.442049,kepler,F,58098.218412,7.18049163999831
3265.759279,3021.27428,28.40234,kepler,F,58098.259279,-13.9800653600014
3265.779712,3029.698135,28.391265,kepler,F,58098.279712,-5.55621036000139
3265.800146,3045.590768,28.396067,kepler,F,58098.300146,10.3364226399985
3265.82058,3064.220578,28.341032,kepler,F,58098.32058,28.9662326399984
3265.861447,3027.570838,28.304311,kepler,F,58098.361447,-7.68350736000139
3265.88188,3061.067266,28.337547,kepler,F,58098.38188,25.8129206399985
3265.902314,3055.874331,28.326334,kepler,F,58098.402314,20.6199856399985
3265.943181,2942.789104,28.267005,kepler,F,58098.443181,-92.4652413600015
3265.963615,3058.769899,28.292157,kepler,F,58098.463615,23.5155536399984
3265.984048,3040.501602,28.235462,kepler,F,58098.484048,5.24725663999834
3266.004482,3041.987365,28.213815,kepler,F,58098.504482,6.73301963999847
3266.024916,3038.279454,28.211119,kepler,F,58098.524916,3.02510863999851
3266.045349,3045.75352,28.203271,kepler,F,58098.545349,10.4991746399987
3266.065783,3048.433843,28.193598,kepler,F,58098.565783,13.1794976399983
3266.086216,3032.060796,28.17593,kepler,F,58098.586216,-3.19354936000127
3266.10665,3043.190121,28.171836,kepler,F,58098.60665,7.93577563999861
3266.127084,3030.496935,28.159988,kepler,F,58098.627084,-4.75741036000136
3266.147517,3026.864206,28.150192,kepler,F,58098.647517,-8.39013936000129
3266.167951,3060.936729,28.162988,kepler,F,58098.667951,25.6823836399985
3266.188384,3061.118551,28.150854,kepler,F,58098.688384,25.8642056399985
3266.208818,3039.882519,28.136065,kepler,F,58098.708818,4.6281736399983
3266.229252,3055.725743,28.134071,kepler,F,58098.729252,20.4713976399985
3266.249685,3051.735791,28.118071,kepler,F,58098.749685,16.4814456399986
3266.270119,3047.838976,28.107953,kepler,F,58098.770119,12.5846306399985
3266.290553,3030.273121,28.082301,kepler,F,58098.790553,-4.98122436000131
3266.310986,3026.750522,28.075006,kepler,F,58098.810986,-8.50382336000166
3266.372287,3046.915963,28.070931,kepler,F,58098.872287,11.6616176399984
3266.392721,3044.768762,28.045882,kepler,F,58098.892721,9.51441663999867
3266.413154,3045.965309,28.047613,kepler,F,58098.913154,10.7109636399987
3266.433588,3043.59982,28.037472,kepler,F,58098.933588,8.34547463999843
3266.454021,3051.306191,28.032955,kepler,F,58098.954021,16.0518456399986
3266.474455,3018.465728,27.994988,kepler,F,58098.974455,-16.7886173600014
3266.494889,3044.529646,28.008167,kepler,F,58098.994889,9.27530063999848
3266.515322,3027.704641,27.98968,kepler,F,58099.015322,-7.54970436000167
3266.535756,3047.056238,28.007861,kepler,F,58099.035756,11.8018926399986
3266.556189,3035.934575,27.984849,kepler,F,58099.056189,0.680229639998743
3266.597057,3036.559397,27.968879,kepler,F,58099.097057,1.30505163999851
3266.61749,3046.930743,27.974804,kepler,F,58099.11749,11.6763976399984
3266.637924,3031.321262,27.953309,kepler,F,58099.137924,-3.93308336000155
3266.658357,3038.75755,27.955236,kepler,F,58099.158357,3.50320463999833
3266.678791,3043.886689,27.95223,kepler,F,58099.178791,8.63234363999845
3266.699225,3051.885218,27.942604,kepler,F,58099.199225,16.6308726399984
3266.719658,3040.889452,27.923384,kepler,F,58099.219658,5.63510663999841
3266.740092,3050.970095,27.922109,kepler,F,58099.240092,15.7157496399987
3266.760525,3054.505982,27.922485,kepler,F,58099.260525,19.2516366399987
3266.780959,3044.973159,27.912219,kepler,F,58099.280959,9.71881363999864
3266.801393,3040.041108,27.898636,kepler,F,58099.301393,4.78676263999841
3266.821826,3050.572884,27.893055,kepler,F,58099.321826,15.3185386399987
3266.84226,3043.068406,27.879076,kepler,F,58099.34226,7.81406063999839
3266.883127,3044.563388,27.867871,kepler,F,58099.383127,9.30904263999855
3266.903561,3019.66904,27.848388,kepler,F,58099.403561,-15.5853053600013
3266.923994,3014.258323,27.835123,kepler,F,58099.423994,-20.9960223600015
3266.944428,3052.577435,27.852316,kepler,F,58099.444428,17.3230896399987
3266.964861,3045.957672,27.850262,kepler,F,58099.464861,10.7033266399985
3266.985295,3037.153786,27.834404,kepler,F,58099.485295,1.89944063999837
3267.005729,3028.432903,27.82258,kepler,F,58099.505729,-6.82144236000158
3267.026162,3038.201034,27.825017,kepler,F,58099.526162,2.94668863999868
3267.046596,3016.550988,27.805097,kepler,F,58099.546596,-18.7033573600015
3267.087463,3047.465153,27.818096,kepler,F,58099.587463,12.2108076399986
3267.107897,3055.458155,27.81483,kepler,F,58099.607897,20.2038096399983
3267.12833,3037.238585,27.82477,kepler,F,58099.62833,1.98423963999858
3267.148764,3014.18069,27.763432,kepler,F,58099.648764,-21.0736553600013
3267.169198,3037.889572,27.783783,kepler,F,58099.669198,2.63522663999856
3267.189631,3032.396667,27.770741,kepler,F,58099.689631,-2.8576783600015
3267.210065,3042.138365,27.783534,kepler,F,58099.710065,6.88401963999831
3267.230498,3030.845056,27.77374,kepler,F,58099.730498,-4.40928936000137
3267.250932,3036.784393,27.764044,kepler,F,58099.750932,1.53004763999843
3267.271365,3051.069133,27.76821,kepler,F,58099.771365,15.8147876399985
3267.291799,3051.06481,27.777805,kepler,F,58099.791799,15.8104646399984
3267.332666,3040.641045,27.739139,kepler,F,58099.832666,5.38669963999837
3267.3531,3047.416898,27.740527,kepler,F,58099.8531,12.1625526399985
3267.373534,3043.426155,27.726163,kepler,F,58099.873534,8.17180963999863
3267.393967,3034.797619,27.708086,kepler,F,58099.893967,-0.456726360001539
3267.414401,3031.579341,27.694764,kepler,F,58099.914401,-3.67500436000137
3267.434834,3043.318031,27.699439,kepler,F,58099.934834,8.06368563999831
3267.455268,3021.249087,27.674639,kepler,F,58099.955268,-14.0052583600013
3267.475702,3040.734431,27.687719,kepler,F,58099.975702,5.48008563999838
3267.496135,3039.231931,27.68271,kepler,F,58099.996135,3.97758563999832
3267.516569,3080.764232,27.697309,kepler,F,58100.016569,45.5098866399985
3267.537002,3035.397713,27.659098,kepler,F,58100.037002,0.14336763999836
3267.557436,3039.331852,27.650347,kepler,F,58100.057436,4.07750663999832
3267.57787,3023.899776,27.63425,kepler,F,58100.07787,-11.3545693600013
3267.598303,3035.040482,27.644909,kepler,F,58100.098303,-0.213863360001596
3267.618737,3022.336391,27.628985,kepler,F,58100.118737,-12.9179543600017
3267.63917,3028.89244,27.62396,kepler,F,58100.13917,-6.3619053600014
3267.659604,3033.083364,27.626386,kepler,F,58100.159604,-2.17098136000141
3267.680038,3029.2323,27.609625,kepler,F,58100.180038,-6.02204536000136
3267.700471,3029.204252,27.611967,kepler,F,58100.200471,-6.05009336000148
3267.720905,3043.892197,27.617231,kepler,F,58100.220905,8.63785163999864
3267.741338,3039.414588,27.603863,kepler,F,58100.241338,4.16024263999861
3267.761772,3042.550362,27.596294,kepler,F,58100.261772,7.29601663999847
3267.782206,3030.648727,27.571442,kepler,F,58100.282206,-4.6056183600017
3267.823073,3030.734429,27.558316,kepler,F,58100.323073,-4.51991636000139
3267.843506,3045.757845,27.572666,kepler,F,58100.343506,10.5034996399986
3267.86394,3038.194166,27.551842,kepler,F,58100.36394,2.93982063999874
3267.884374,3033.101793,27.552873,kepler,F,58100.384374,-2.15255236000166
3267.904807,3034.349857,27.543287,kepler,F,58100.404807,-0.904488360001324
3267.925241,3048.665797,27.532938,kepler,F,58100.425241,13.4114516399986
3267.945674,3030.814232,27.519523,kepler,F,58100.445674,-4.44011336000131
3267.966108,3042.808419,27.530071,kepler,F,58100.466108,7.55407363999848
3267.986542,3052.28847,27.525726,kepler,F,58100.486542,17.0341246399985
3268.006975,3008.482217,27.483582,kepler,F,58100.506975,-26.7721283600013
3268.027409,3026.582376,27.501174,kepler,F,58100.527409,-8.67196936000164
3268.068276,3034.565185,27.490367,kepler,F,58100.568276,-0.689160360001551
3268.08871,3045.268075,27.486544,kepler,F,58100.58871,10.0137296399985
3268.109143,3027.282686,27.461681,kepler,F,58100.609143,-7.97165936000147
3268.129577,3042.886283,27.474843,kepler,F,58100.629577,7.63193763999834
3268.150011,3044.273778,27.468136,kepler,F,58100.650011,9.01943263999874
3268.170444,3011.24402,27.434371,kepler,F,58100.670444,-24.0103253600014
3268.190878,3006.848063,27.434156,kepler,F,58100.690878,-28.4062823600016
3268.211311,3070.525392,27.463297,kepler,F,58100.711311,35.2710466399985
3268.231745,3018.303794,27.430216,kepler,F,58100.731745,-16.9505513600016
3268.252179,3053.4182,27.448973,kepler,F,58100.752179,18.1638546399986
3268.272612,3038.914631,27.427658,kepler,F,58100.772612,3.66028563999862
3268.313479,3017.665586,27.397312,kepler,F,58100.813479,-17.5887593600014
3268.333913,3068.284935,27.428164,kepler,F,58100.833913,33.0305896399987
3268.354347,3035.06453,27.397604,kepler,F,58100.854347,-0.189815360001376
3268.37478,3032.966334,27.378677,kepler,F,58100.87478,-2.28801136000129
3268.395214,3040.475613,27.390844,kepler,F,58100.895214,5.22126763999859
3268.415647,3029.981345,27.375362,kepler,F,58100.915647,-5.27300036000133
3268.436081,3040.705381,27.375663,kepler,F,58100.936081,5.45103563999874
3268.456515,3032.056255,27.357806,kepler,F,58100.956515,-3.19809036000152
3268.476948,3038.98821,27.353824,kepler,F,58100.976948,3.7338646399985
3268.497382,3012.168518,27.33673,kepler,F,58100.997382,-23.0858273600015
3268.517815,3037.464969,27.345629,kepler,F,58101.017815,2.21062363999863
3268.558683,3056.981432,27.35408,kepler,F,58101.058683,21.7270866399986
3268.579116,3036.689979,27.337597,kepler,F,58101.079116,1.43563363999874
3268.59955,3045.957688,27.335431,kepler,F,58101.09955,10.7033426399985
3268.619984,3035.886059,27.315345,kepler,F,58101.119984,0.631713639998452
3268.640417,3021.329502,27.299599,kepler,F,58101.140417,-13.9248433600014
3268.660851,3092.372534,27.352169,kepler,F,58101.160851,57.1181886399986
3268.681284,3039.85133,27.305036,kepler,F,58101.181284,4.59698463999848
3268.701718,3030.446448,27.283359,kepler,F,58101.201718,-4.80789736000133
3268.722151,3026.033362,27.27613,kepler,F,58101.222151,-9.22098336000136
3268.742585,3045.295957,27.286688,kepler,F,58101.242585,10.0416116399983
3268.763019,3036.223421,27.273102,kepler,F,58101.263019,0.969075639998664
3268.803886,3034.478147,27.258368,kepler,F,58101.303886,-0.776198360001672
3268.824319,3023.393221,27.247545,kepler,F,58101.324319,-11.8611243600017
3268.844753,3046.473148,27.254615,kepler,F,58101.344753,11.2188026399986
3268.865187,3024.753554,27.238805,kepler,F,58101.365187,-10.5007913600016
3268.88562,3048.897786,27.249215,kepler,F,58101.38562,13.6434406399985
3268.906054,2991.485186,27.196448,kepler,F,58101.406054,-43.7691593600016
3268.926488,3000.170417,27.195427,kepler,F,58101.426488,-35.0839283600017
3268.946921,3018.046602,27.210714,kepler,F,58101.446921,-17.2077433600016
3268.967355,3038.672357,27.220872,kepler,F,58101.467355,3.41801163999844
3268.987788,3024.023678,27.204688,kepler,F,58101.487788,-11.2306673600015
3269.008222,3020.071873,27.181408,kepler,F,58101.508222,-15.1824723600016
3269.028656,3022.696726,27.185207,kepler,F,58101.528656,-12.5576193600014
3269.049089,3050.884625,27.1967,kepler,F,58101.549089,15.6302796399987
3269.069523,3095.180241,27.223229,kepler,F,58101.569523,59.9258956399985
3269.089956,3022.640883,27.163533,kepler,F,58101.589956,-12.6134623600014
3269.11039,3031.791376,27.163299,kepler,F,58101.61039,-3.46296936000135
3269.130824,3052.802308,27.165492,kepler,F,58101.630824,17.5479626399983
3269.151257,3016.403534,27.135546,kepler,F,58101.651257,-18.8508113600014
3269.171691,3039.751782,27.155022,kepler,F,58101.671691,4.49743663999834
3269.192124,3103.965073,27.187959,kepler,F,58101.692124,68.7107276399984
3269.212558,3045.795704,27.152378,kepler,F,58101.712558,10.5413586399986
3269.232992,3019.245281,27.118131,kepler,F,58101.732992,-16.0090643600015
3269.253425,3014.314277,27.109368,kepler,F,58101.753425,-20.9400683600015
3269.294292,3033.349413,27.114631,kepler,F,58101.794292,-1.90493236000157
3269.314726,3034.468819,27.113311,kepler,F,58101.814726,-0.785526360001313
3269.33516,3033.335114,27.096127,kepler,F,58101.83516,-1.9192313600015
3269.355593,3040.751886,27.101971,kepler,F,58101.855593,5.49754063999853
3269.376027,3039.449031,27.099235,kepler,F,58101.876027,4.19468563999862
3269.39646,3035.042505,27.088869,kepler,F,58101.89646,-0.211840360001588
3269.416894,3036.337677,27.08253,kepler,F,58101.916894,1.08333163999851
3269.437328,3063.585973,27.100068,kepler,F,58101.937328,28.3316276399987
3269.457761,3050.461957,27.078433,kepler,F,58101.957761,15.2076116399985
3269.478195,3052.799758,27.077723,kepler,F,58101.978195,17.5454126399986
3269.498628,3041.216447,27.066489,kepler,F,58101.998628,5.96210163999831
3269.519062,3024.094981,27.044383,kepler,F,58102.019062,-11.1593643600013
3269.539496,3022.773103,27.040193,kepler,F,58102.039496,-12.4812423600015
3269.559929,3035.963336,27.041622,kepler,F,58102.059929,0.708990639998319
3269.580363,3036.272909,27.035278,kepler,F,58102.080363,1.01856363999832
3269.600797,3025.855328,27.02218,kepler,F,58102.100797,-9.39901736000138
3269.62123,3023.615902,27.024971,kepler,F,58102.12123,-11.6384433600015
3269.641664,3061.812841,27.043415,kepler,F,58102.141664,26.5584956399985
3269.662097,3028.76341,26.999206,kepler,F,58102.162097,-6.49093536000146
3269.682531,3027.141475,26.992829,kepler,F,58102.182531,-8.11287036000158
3269.702965,3033.298064,26.998876,kepler,F,58102.202965,-1.95628136000141
3269.723398,3027.105919,26.987016,kepler,F,58102.223398,-8.14842636000139
3269.743832,3027.765425,26.985599,kepler,F,58102.243832,-7.48892036000143
3269.784699,3025.083493,26.961775,kepler,F,58102.284699,-10.1708523600014
3269.805133,3028.949844,26.961951,kepler,F,58102.305133,-6.30450136000127
3269.825566,3036.105607,26.950223,kepler,F,58102.325566,0.851261639998484
3269.846,3014.271072,26.939734,kepler,F,58102.346,-20.9832733600015
3269.866433,3028.231792,26.939003,kepler,F,58102.366433,-7.02255336000144
3269.886867,3040.840679,26.940401,kepler,F,58102.386867,5.58633363999843
3269.907301,3024.388525,26.930293,kepler,F,58102.407301,-10.8658203600016
3269.927734,3009.058439,26.91023,kepler,F,58102.427734,-26.1959063600016
3269.948168,3045.493776,26.929286,kepler,F,58102.448168,10.2394306399983
3269.968601,3037.062861,26.923174,kepler,F,58102.468601,1.8085156399984
3269.989035,3050.180813,26.922024,kepler,F,58102.489035,14.9264676399985
3270.029902,3067.055269,26.924723,kepler,F,58102.529902,31.8009236399985
3270.050336,3043.948869,26.902572,kepler,F,58102.550336,8.69452363999835
3270.070769,3010.328617,26.866302,kepler,F,58102.570769,-24.9257283600014
3270.091203,3013.340466,26.862436,kepler,F,58102.591203,-21.9138793600014
3270.111637,3017.643675,26.86041,kepler,F,58102.611637,-17.6106703600017
3270.13207,3042.838694,26.871462,kepler,F,58102.63207,7.58434863999855
3270.152504,3038.68558,26.860258,kepler,F,58102.652504,3.43123463999837
3270.172937,3035.185542,26.850985,kepler,F,58102.672937,-0.068803360001311
3270.193371,3041.797147,26.859865,kepler,F,58102.693371,6.54280163999874
3270.213805,3042.242627,26.843103,kepler,F,58102.713805,6.9882816399986
3270.234238,3041.009126,26.843307,kepler,F,58102.734238,5.75478063999844
3270.295539,3031.224142,26.818003,kepler,F,58102.795539,-4.03020336000145
3270.315973,3017.877059,26.803064,kepler,F,58102.815973,-17.3772863600016
3270.336406,3049.40177,26.818028,kepler,F,58102.836406,14.1474246399985
3270.35684,3038.947736,26.80423,kepler,F,58102.85684,3.6933906399986
3270.377274,3043.453874,26.800914,kepler,F,58102.877274,8.19952863999833
3270.397707,3029.019522,26.789143,kepler,F,58102.897707,-6.23482336000143
3270.438574,3035.487959,26.77362,kepler,F,58102.938574,0.233613639998566
3270.459008,3013.610131,26.757516,kepler,F,58102.959008,-21.6442143600016
3270.479442,3027.175369,26.754216,kepler,F,58102.979442,-8.07897636000143
3270.499875,2996.18022,26.730518,kepler,F,58102.999875,-39.0741253600013
3270.520309,3032.831394,26.751056,kepler,F,58103.020309,-2.42295136000166
3270.540742,3047.992278,26.76181,kepler,F,58103.040742,12.7379326399987
3270.561176,3042.37704,26.746705,kepler,F,58103.061176,7.12269463999837
3270.58161,3018.035272,26.720084,kepler,F,58103.08161,-17.2190733600014
3270.602043,3052.098301,26.736202,kepler,F,58103.102043,16.8439556399985
3270.622477,3034.440231,26.72727,kepler,F,58103.122477,-0.81411436000144
3270.64291,3039.138325,26.719178,kepler,F,58103.14291,3.88397963999842
3270.663344,3046.728961,26.720958,kepler,F,58103.163344,11.4746156399983
3270.683778,2931.971872,26.625272,kepler,F,58103.183778,-103.282473360001
3270.704211,3033.132108,26.700576,kepler,F,58103.204211,-2.12223736000169
3270.724645,3036.353288,26.693853,kepler,F,58103.224645,1.09894263999831
3270.765512,3022.565711,26.666315,kepler,F,58103.265512,-12.6886343600013
3270.785946,3023.249034,26.668786,kepler,F,58103.285946,-12.0053113600015
3270.806379,3020.488094,26.648668,kepler,F,58103.306379,-14.7662513600017
3270.826813,3035.61705,26.65966,kepler,F,58103.326813,0.362704639998356
3270.847246,3017.314334,26.642078,kepler,F,58103.347246,-17.9400113600013
3270.86768,3024.739393,26.644592,kepler,F,58103.36768,-10.5149523600016
3270.888114,3035.587688,26.64126,kepler,F,58103.388114,0.333342639998591
3270.928981,3035.966235,26.635186,kepler,F,58103.428981,0.71188963999839
3270.949414,3033.530125,26.633828,kepler,F,58103.449414,-1.72422036000125
3270.969848,3039.944574,26.637402,kepler,F,58103.469848,4.69022863999862
3271.010715,3019.138663,26.595771,kepler,F,58103.510715,-16.1156823600013
3271.031149,3052.689606,26.620082,kepler,F,58103.531149,17.4352606399984
3271.051582,3030.625213,26.59815,kepler,F,58103.551582,-4.62913236000168
3271.072016,3032.369736,26.591997,kepler,F,58103.572016,-2.88460936000138
3271.09245,3037.822119,26.583998,kepler,F,58103.59245,2.56777363999845
3271.112883,2826.239225,26.41784,kepler,F,58103.612883,-209.015120360002
3271.133317,3044.937151,26.574456,kepler,F,58103.633317,9.68280563999861
3271.153751,3040.941779,26.564309,kepler,F,58103.653751,5.68743363999874
3271.174184,3039.878157,26.564178,kepler,F,58103.674184,4.62381163999862
3271.194618,3027.035327,26.552864,kepler,F,58103.694618,-8.21901836000143
3271.215051,3089.27118,26.591433,kepler,F,58103.715051,54.0168346399987
3271.255919,3049.239749,26.547111,kepler,F,58103.755919,13.9854036399984
3271.276352,3052.739578,26.544766,kepler,F,58103.776352,17.4852326399987
3271.296786,3055.890167,26.547732,kepler,F,58103.796786,20.6358216399985
3271.317219,3061.131887,26.538123,kepler,F,58103.817219,25.8775416399985
3271.337653,3044.690867,26.523546,kepler,F,58103.837653,9.43652163999832
3271.358086,3024.997566,26.499602,kepler,F,58103.858086,-10.2567793600015
3271.37852,3050.516843,26.50837,kepler,F,58103.87852,15.2624976399984
3271.398954,3023.168834,26.492011,kepler,F,58103.898954,-12.0855113600014
3271.419387,3028.949052,26.485961,kepler,F,58103.919387,-6.30529336000154
3271.439821,3055.113105,26.49821,kepler,F,58103.939821,19.8587596399984
3271.460255,3025.852168,26.469979,kepler,F,58103.960255,-9.40217736000159
3271.480688,3015.145795,26.453015,kepler,F,58103.980688,-20.1085503600016
3271.501122,3032.087557,26.465167,kepler,F,58104.001122,-3.16678836000165
3271.521555,3059.09395,26.48626,kepler,F,58104.021555,23.8396046399985
3271.541989,3024.027838,26.448323,kepler,F,58104.041989,-11.2265073600015
3271.562423,3009.52896,26.433889,kepler,F,58104.062423,-25.7253853600014
3271.582856,2997.767646,26.422811,kepler,F,58104.082856,-37.4866993600017
3271.60329,3015.632361,26.429404,kepler,F,58104.10329,-19.6219843600015
3271.623723,3048.012281,26.44426,kepler,F,58104.123723,12.7579356399983
3271.644157,3050.827157,26.436348,kepler,F,58104.144157,15.5728116399987
3271.664591,3043.925952,26.438508,kepler,F,58104.164591,8.67160663999857
3271.685024,3030.54332,26.418105,kepler,F,58104.185024,-4.71102536000126
3271.705458,3047.23702,26.419511,kepler,F,58104.205458,11.9826746399986
3271.746325,3049.89577,26.420631,kepler,F,58104.246325,14.6414246399986
3271.787192,3013.34553,26.373308,kepler,F,58104.287192,-21.9088153600014
3271.807626,3022.45622,26.373306,kepler,F,58104.307626,-12.7981253600014
3271.82806,3051.263304,26.394201,kepler,F,58104.32806,16.0089586399986
3271.848493,3042.5486,26.381797,kepler,F,58104.348493,7.2942546399986
3271.868927,3037.041895,26.361571,kepler,F,58104.368927,1.78754963999836
3271.88936,3034.037397,26.360532,kepler,F,58104.38936,-1.21694836000142
3271.909794,3029.031763,26.355338,kepler,F,58104.409794,-6.22258236000152
3271.930228,3008.025715,26.337503,kepler,F,58104.430228,-27.2286303600013
3271.950661,3050.298799,26.362685,kepler,F,58104.450661,15.0444536399987
3271.991528,3038.169271,26.342414,kepler,F,58104.491528,2.91492563999873
3272.011962,3003.054607,26.307453,kepler,F,58104.511962,-32.1997383600014
3272.032395,3048.2308,26.342642,kepler,F,58104.532395,12.9764546399983
3272.052829,3030.359611,26.323275,kepler,F,58104.552829,-4.89473436000162
3272.073263,3042.997245,26.32603,kepler,F,58104.573263,7.74289963999854
3272.093696,3043.223859,26.313228,kepler,F,58104.593696,7.9695136399987
3272.11413,3029.633822,26.309514,kepler,F,58104.61413,-5.6205233600017
3272.134563,3041.304641,26.307904,kepler,F,58104.634563,6.05029563999869
3272.154997,2986.606698,26.261567,kepler,F,58104.654997,-48.6476473600014
3272.175431,3033.514624,26.291118,kepler,F,58104.675431,-1.73972136000157
3272.195864,3056.411741,26.310263,kepler,F,58104.695864,21.1573956399984
3272.236732,3007.645533,26.256432,kepler,F,58104.736732,-27.6088123600016
3272.257165,3025.82805,26.265205,kepler,F,58104.757165,-9.4262953600014
3272.277599,3023.548197,26.253487,kepler,F,58104.777599,-11.7061483600014
3272.298032,3021.743526,26.254814,kepler,F,58104.798032,-13.5108193600013
3272.318466,3037.620253,26.251768,kepler,F,58104.818466,2.36590763999857
3272.3389,2986.9556,26.212249,kepler,F,58104.8389,-48.2987453600017
3272.359333,3029.890578,26.243654,kepler,F,58104.859333,-5.36376736000148
3272.379767,3028.493447,26.239008,kepler,F,58104.879767,-6.76089836000165
3272.4002,3014.554843,26.214796,kepler,F,58104.9002,-20.6995023600016
3272.420634,3037.533007,26.229081,kepler,F,58104.920634,2.27866163999852
3272.441068,3045.150338,26.227696,kepler,F,58104.941068,9.89599263999844
3272.461501,3024.202147,26.20813,kepler,F,58104.961501,-11.0521983600015
3272.481935,3037.360887,26.210708,kepler,F,58104.981935,2.10654163999834
3272.502368,3055.584821,26.22928,kepler,F,58105.002368,20.3304756399984
3272.522802,3015.372281,26.188315,kepler,F,58105.022802,-19.8820643600016
3272.543236,3017.368407,26.191652,kepler,F,58105.043236,-17.8859383600015
3272.563669,3009.608192,26.179209,kepler,F,58105.063669,-25.6461533600013
3272.584103,3071.215988,26.213366,kepler,F,58105.084103,35.9616426399984
3272.604536,3028.012195,26.186876,kepler,F,58105.104536,-7.24215036000169
3272.62497,3023.551032,26.180202,kepler,F,58105.12497,-11.7033133600016
3272.645404,3025.836229,26.169769,kepler,F,58105.145404,-9.41811636000148
3272.665837,3018.47068,26.154875,kepler,F,58105.165837,-16.7836653600016
3272.686271,3043.675214,26.178357,kepler,F,58105.186271,8.42086863999839
3272.727138,3012.587574,26.14042,kepler,F,58105.227138,-22.6667713600013
3272.747572,3036.743784,26.153425,kepler,F,58105.247572,1.4894386399983
3272.768005,3052.09399,26.162014,kepler,F,58105.268005,16.8396446399984
3272.788439,3054.702035,26.15982,kepler,F,58105.288439,19.4476896399983
3272.808872,3023.518028,26.131561,kepler,F,58105.308872,-11.7363173600015
